date,open,high,low,close,volume,fast_line,signal_line,macd_histogram
2025-12-02,235.0,238.97,233.55,234.42,45785363,-0.1021593,0.0645377,-0.166697
2025-12-03,233.35,233.38,230.61,232.38,35495058,0.000245,0.0516791,-0.0514341
2025-12-04,232.77,233.5,226.8,229.11,45683224,-0.1803812,0.0052671,-0.1856483
2025-12-05,230.32,231.24,228.55,229.53,33117377,-0.2863375,-0.0530538,-0.2332837
2025-12-08,229.59,230.83,226.27,226.89,35019174,-0.5766869,-0.1577805,-0.4189065
2025-12-09,226.84,228.57,225.11,227.92,25841743,-0.7154315,-0.2693107,-0.4461208
2025-12-10,228.8,232.42,228.46,231.78,38790736,-0.5080612,-0.3170608,-0.1910004
2025-12-11,230.71,232.11,228.69,230.28,28249599,-0.4594598,-0.3455406,-0.1139193
2025-12-12,229.87,230.08,225.12,226.19,35639118,-0.7424136,-0.4249152,-0.3174985
2025-12-15,227.93,227.93,221.5,222.54,47286085,-1.2468086,-0.5892939,-0.6575148
2025-12-16,223.04,223.66,221.13,222.56,39298857,-1.6261858,-0.7966723,-0.8295135
2025-12-17,224.66,225.19,220.99,221.27,44034418,-2.0077926,-1.0388963,-0.9688963
2025-12-18,225.7,229.22,224.41,226.76,50272419,-1.8459427,-1.2003056,-0.6456371
2025-12-19,226.76,229.12,225.58,227.35,85544374,-1.6510354,-1.2904516,-0.3605838
2025-12-22,228.61,229.48,226.71,228.43,32261329,-1.3933611,-1.3110335,-0.0823276
2025-12-23,229.06,232.44,228.73,232.14,29230233,-0.8796464,-1.224756,0.3451097
2025-12-24,232.13,232.95,231.33,232.38,11420543,-0.4479936,-1.0694036,0.62141
2025-12-26,232.04,232.99,231.18,232.52,15994726,-0.0935306,-0.874229,0.7806983
2025-12-29,231.94,232.6,230.77,232.07,19797909,0.149351,-0.669513,0.8188639
2025-12-30,231.2,232.77,230.2,232.53,21910453,0.3746359,-0.4606832,0.8353191
2025-12-31,232.9,232.99,230.12,230.82,24383749,0.4104617,-0.2864542,0.6969159
2026-01-02,231.34,235.46,224.7,226.5,51456229,0.0892372,-0.2113159,0.3005532
2026-01-05,228.84,234.0,227.18,233.06,49733348,0.3598536,-0.097082,0.4569356
2026-01-06,232.1,243.18,232.07,240.93,53764677,1.1955803,0.1614504,1.0341299
2026-01-07,239.61,245.29,239.52,241.56,42236531,1.8869835,0.506557,1.3804265
2026-01-08,243.06,246.41,241.88,246.29,39509844,2.784499,0.9621454,1.8223536
2026-01-09,244.57,247.86,242.24,247.38,34559961,3.5429001,1.4782964,2.0646037
2026-01-12,246.73,248.94,245.96,246.47,35867770,4.0241214,1.9874614,2.03666
2026-01-13,246.53,247.66,240.25,242.6,38371778,4.0465698,2.3992831,1.6472867
2026-01-14,241.15,241.28,236.22,236.65,41410578,3.5433989,2.6281062,0.9152927
2026-01-15,239.31,240.65,236.63,238.18,43003571,3.2308474,2.7486545,0.4821929
