date,open,high,low,close,volume,fast_line,signal_line,macd_histogram
2026-02-12,312.09,316.24,307.2,309.0,47761288,-1.1591238,2.6834059,-3.8425296
2026-02-13,307.73,308.63,303.71,305.72,38499701,-2.5106821,1.6445883,-4.1552704
2026-02-17,300.04,304.44,296.25,302.02,39247556,-3.8361402,0.5484426,-4.3845828
2026-02-18,302.09,305.38,301.25,303.33,28482075,-4.7263865,-0.5065232,-4.2198633
2026-02-19,301.82,305.47,300.04,302.85,25834395,-5.4083015,-1.4868789,-3.9214226
2026-02-20,304.32,316.5,303.9,314.98,53210820,-4.913297,-2.1721625,-2.7411345
2026-02-23,319.04,319.52,309.86,311.49,31422974,-4.7478856,-2.6873071,-2.0605784
2026-02-24,310.52,312.27,305.93,310.9,25615646,-4.6112483,-3.0720954,-1.5391529
2026-02-25,312.06,313.64,309.44,312.9,29963621,-4.2921023,-3.3160967,-0.9760055
2026-02-26,312.64,313.14,302.35,307.38,36431231,-4.4334881,-3.539575,-0.8939131
2026-02-27,304.14,312.37,303.8,311.76,44640640,-4.1443347,-3.6605269,-0.4838078
2026-03-02,303.23,308.49,301.3,306.52,34790203,-4.2885668,-3.7861349,-0.5024319
2026-03-03,298.59,303.94,296.71,303.58,35496961,-4.5872266,-3.9463533,-0.6408733
2026-03-04,302.89,305.47,300.75,303.13,29536190,-4.8048406,-4.1180507,-0.6867899
2026-03-05,303.04,303.3,297.99,300.88,35752321,-5.1000671,-4.314454,-0.7856131
2026-03-06,296.09,300.53,295.18,298.52,25576916,-5.4615116,-4.5438655,-0.9176461
2026-03-09,294.36,306.8,294.08,306.36,29312149,-5.057042,-4.6465008,-0.4105412
2026-03-10,306.17,309.51,305.57,307.04,23239684,-4.6282748,-4.6428556,0.0145808
2026-03-11,306.75,311.42,305.92,308.7,24125714,-4.1071805,-4.5357206,0.4285401
2026-03-12,306.82,308.94,301.03,303.55,24928347,-4.0629365,-4.4411638,0.3782273
2026-03-13,307.01,307.69,300.44,302.28,23693092,-4.0832817,-4.3695874,0.2863057
2026-03-16,304.35,306.49,303.02,305.56,23519709,-3.7910361,-4.2538771,0.462841
2026-03-17,305.86,311.42,305.5,310.92,21955171,-3.0912877,-4.0213592,0.9300715
2026-03-18,309.27,312.47,306.93,307.69,20009815,-2.7654873,-3.7701848,1.0046976
2026-03-19,304.0,308.06,302.35,307.13,25075831,-2.5233873,-3.5208253,0.997438
2026-03-20,305.46,306.0,298.27,301.0,44364079,-2.7939542,-3.3754511,0.5814969
2026-03-23,302.11,305.98,300.93,302.06,29326946,-2.8895385,-3.2782686,0.3887301
2026-03-24,299.2,299.92,290.33,290.44,36864278,-3.8584488,-3.3943046,-0.4641441
2026-03-25,293.44,296.0,289.24,290.93,29460669,-4.5345073,-3.6223451,-0.9121621
2026-03-26,287.91,287.95,278.5,280.92,39080578,-5.811026,-4.0600813,-1.7509447
2026-03-27,277.27,279.37,273.95,274.34,35890612,-7.2698252,-4.7020301,-2.5677951
2026-03-30,276.42,277.09,272.11,273.5,35141244,-8.3969206,-5.4410082,-2.9559124
