date,open,high,low,close,volume,fast_line,signal_line,macd_histogram
2025-09-12,355.9,362.31,352.46,352.51,14016240,16.6791618,11.7313717,4.9477902
2025-09-15,351.26,351.71,342.53,347.89,11035852,17.0205644,12.7892102,4.2313542
2025-09-16,347.5,349.04,338.32,339.78,12695815,16.4471269,13.5207935,2.9263333
2025-09-17,337.69,343.0,337.69,341.61,8467682,15.9564037,14.0079156,1.9484882
2025-09-18,343.53,344.93,334.12,334.82,11255561,14.8484423,14.1760209,0.6724214
2025-09-19,336.5,340.96,333.84,336.69,13656837,13.9603421,14.1328851,-0.1725431
2025-09-22,334.46,342.48,332.6,341.3,8903744,13.4731941,14.0009469,-0.5277528
2025-09-23,341.0,352.7,339.96,347.69,12504059,13.4477284,13.8903032,-0.4425748
2025-09-24,350.2,354.5,347.84,351.81,9016256,13.6031872,13.83288,-0.2296929
2025-09-25,348.9,350.19,343.6,345.56,8104859,13.0713878,13.6805816,-0.6091938
2025-09-26,347.93,349.97,341.3,344.08,6774710,12.3877114,13.4220076,-1.0342961
2025-09-29,343.98,345.55,341.45,345.18,6878937,11.7986464,13.0973353,-1.2986889
2025-09-30,343.75,349.32,342.33,345.3,7429653,11.2122433,12.7203169,-1.5080736
2025-10-01,343.9,348.7,341.63,348.3,8825487,10.8643521,12.349124,-1.4847718
2025-10-02,347.29,355.08,344.65,353.72,8564187,10.9003422,12.0593676,-1.1590254
2025-10-03,357.25,368.0,356.61,360.2,13494786,11.3212421,11.9117425,-0.5905004
2025-10-06,361.02,362.52,357.11,358.77,7181663,11.407916,11.8109772,-0.4030612
2025-10-07,359.41,364.72,358.06,363.66,7236242,11.7359036,11.7959625,-0.0600589
2025-10-08,366.93,374.63,365.8,369.92,9438333,12.3585047,11.9084709,0.4500338
2025-10-09,372.52,376.22,366.08,367.69,8759801,12.5275682,12.0322904,0.4952778
2025-10-10,369.4,369.4,352.51,354.5,13141909,11.4650673,11.9188458,-0.4537785
2025-10-13,354.74,359.16,353.32,358.66,5659400,10.8338193,11.7018405,-0.8680211
2025-10-14,354.95,362.33,353.4,359.93,5974813,10.3171001,11.4248924,-1.1077923
2025-10-15,359.39,364.22,355.85,361.15,6579630,9.8920112,11.1183162,-1.2263049
2025-10-16,361.84,362.0,354.4,356.67,5872116,9.088856,10.7124241,-1.6235681
2025-10-17,351.0,358.39,350.83,356.6,8608378,8.3504426,10.2400278,-1.8895852
2025-10-20,358.54,365.57,357.51,364.48,5996541,8.3053558,9.8530934,-1.5477376
2025-10-21,365.14,371.05,361.5,365.37,6885288,8.2463806,9.5317509,-1.2853702
2025-10-22,363.96,364.0,358.0,361.49,7833031,7.7966835,9.1847374,-1.3880539
2025-10-23,355.58,362.28,353.64,360.45,5756666,7.2725426,8.8022984,-1.5297558
2025-10-24,361.37,365.42,360.02,362.5,5462101,6.9425457,8.4303479,-1.4878022
2025-10-27,363.5,366.22,361.4,365.98,7766441,6.8824906,8.1207764,-1.2382858
2025-10-28,380.68,381.0,358.63,367.84,18858685,6.9053821,7.8776975,-0.9723155
2025-10-29,364.28,366.15,353.88,355.26,11874949,5.8410904,7.4703761,-1.6292858
2025-10-30,347.52,354.54,343.6,344.75,11441932,4.1022739,6.7967557,-2.6944818
2025-10-31,344.39,346.28,337.12,341.56,8390831,2.4387308,5.9251507,-3.4864199
2025-11-03,339.13,340.7,326.6,333.79,11181376,0.4877642,4.8376734,-4.3499092
2025-11-04,327.63,336.5,327.2,330.83,9646591,-1.2824548,3.6136478,-4.8961025
2025-11-05,326.3,330.21,324.22,327.74,9697089,-2.9012593,2.3106664,-5.2119257
2025-11-06,328.92,332.36,321.45,321.56,7922131,-4.6294822,0.9226366,-5.5521188
2025-11-07,319.65,324.55,314.16,324.21,9402873,-5.7193493,-0.4057605,-5.3135887
2025-11-10,319.99,324.25,317.17,321.58,9283842,-6.7178566,-1.6681797,-5.0496768
2025-11-11,323.3,327.86,319.88,327.45,7157796,-6.955344,-2.7256126,-4.2297314
2025-11-12,328.45,343.17,327.08,339.06,10403259,-6.1359926,-3.4076886,-2.728304
2025-11-13,338.35,339.03,331.29,332.52,7788683,-5.9458342,-3.9153177,-2.0305165
2025-11-14,326.95,328.21,320.49,321.86,8676498,-6.5794612,-4.4481464,-2.1313148
2025-11-17,320.6,327.88,319.43,320.52,6485370,-7.1078076,-4.9800787,-2.127729
2025-11-18,317.01,317.5,308.77,313.58,9182145,-7.9943719,-5.5829373,-2.4114346
2025-11-19,313.93,315.0,304.53,309.09,8181075,-8.9560461,-6.2575591,-2.6984871
2025-11-20,310.81,314.74,310.0,311.54,7337568,-9.4119898,-6.8884452,-2.5235446
2025-11-21,311.91,323.83,311.44,319.97,8406306,-8.9894729,-7.3086508,-1.6808222
2025-11-24,324.52,325.85,317.62,319.05,10773806,-8.6293873,-7.5727981,-1.0565892
2025-11-25,321.12,328.0,320.9,326.28,6149110,-7.6721762,-7.5926737,-0.0795025
2025-11-26,326.59,335.19,325.89,329.71,5504205,-6.5611741,-7.3863738,0.8251997
2025-11-28,331.67,332.06,328.89,329.77,2464462,-5.6111733,-7.0313337,1.4201604
2025-12-01,327.16,330.06,323.03,323.21,6154560,-5.3262305,-6.690313,1.3640825
2025-12-02,323.37,328.7,322.8,324.54,7978098,-4.9361901,-6.3394884,1.4032984
2025-12-03,326.0,341.4,325.01,339.71,9769961,-3.3642075,-5.7444323,2.3802247
2025-12-04,339.4,341.26,328.72,333.49,8061622,-2.590441,-5.113634,2.523193
2025-12-05,335.0,335.71,328.51,330.91,5905996,-2.160505,-4.5230082,2.3625032
2025-12-08,328.7,329.1,322.83,323.62,4782815,-2.3805779,-4.0945222,1.7139443
2025-12-09,323.16,326.36,322.48,323.6,4628440,-2.527466,-3.7811109,1.2536449
2025-12-10,322.75,328.73,319.6,328.37,5910546,-2.2332334,-3.4715354,1.238302
2025-12-11,330.37,339.25,328.76,336.73,7513165,-1.3103648,-3.0393013,1.7289365
2025-12-12,337.5,344.98,337.37,341.84,7978995,-0.1647513,-2.4643913,2.29964
2025-12-15,340.99,344.96,337.0,341.1,6447186,0.6756553,-1.836382,2.5120373
2025-12-16,340.42,340.99,331.03,334.2,6334030,0.7759664,-1.3139123,2.0898787
2025-12-17,333.61,335.52,330.48,331.63,4685579,0.6407005,-0.9229897,1.5636903
2025-12-18,328.93,330.18,324.57,328.14,6354947,0.249017,-0.6885884,0.9376054
2025-12-19,328.06,334.6,326.07,327.42,10552981,-0.1181312,-0.5744969,0.4563657
2025-12-22,322.9,329.8,321.65,325.16,7872420,-0.5847216,-0.5765419,-0.0081798
2025-12-23,324.0,327.8,323.76,324.8,4463292,-0.9723384,-0.6557012,-0.3166372
2025-12-24,325.2,328.99,324.13,327.58,2842681,-1.0431796,-0.7331969,-0.3099827
2025-12-26,327.2,331.89,326.26,331.83,4359289,-0.7477625,-0.73611,-0.0116525
2025-12-29,330.89,334.25,328.28,328.94,4346789,-0.7383302,-0.736554,-0.0017762
2025-12-30,329.73,336.15,329.51,332.16,4432488,-0.4656601,-0.6823752,0.2167152
2025-12-31,332.32,333.33,329.88,330.11,4285205,-0.4102557,-0.6279513,0.2176956
2026-01-02,330.9,340.26,327.5,336.4,6863568,0.1395939,-0.4744423,0.6140362
2026-01-05,335.45,346.94,333.85,342.02,7956616,1.017116,-0.1761306,1.1932466
2026-01-06,348.35,352.61,345.12,348.97,9441893,2.2474582,0.3085871,1.9388711
2026-01-07,348.98,350.11,338.04,341.7,7461438,2.6058465,0.768039,1.8378075
2026-01-08,341.01,347.9,340.8,346.85,5059271,3.267765,1.2679842,1.9997808
2026-01-09,347.25,349.06,342.48,343.98,4129132,3.5201767,1.7184227,1.801754
2026-01-12,341.42,342.65,333.94,340.51,7146356,3.4010101,2.0549402,1.3460699
2026-01-13,341.5,341.84,332.85,333.93,5605928,2.7439877,2.1927497,0.551238
2026-01-14,335.37,340.11,334.1,334.96,5740921,2.2801213,2.210224,0.0698973
2026-01-15,335.2,339.45,328.06,338.96,6943513,2.2097973,2.2101387,-0.0003414
2026-01-16,334.86,336.2,330.43,331.02,8039139,1.4961269,2.0673363,-0.5712094
2026-01-20,327.4,339.89,326.5,338.43,7596497,1.5110447,1.956078,-0.4450333
2026-01-21,339.43,348.08,338.69,347.75,8933337,2.2489883,2.01466,0.2343282
2026-01-22,347.18,354.95,346.77,354.47,7491394,3.3375881,2.2792457,1.0583424
2026-01-23,354.28,357.87,352.99,356.26,9082197,4.2952365,2.6824438,1.6127927
2026-01-26,353.95,354.79,347.27,351.64,10399474,4.6280353,3.0715621,1.5564732
2026-01-27,293.97,299.5,280.4,282.7,65836932,-0.6634532,2.3245591,-2.9880123
2026-01-28,283.72,294.94,283.72,294.02,23396870,-3.8986257,1.0799221,-4.9785478
2026-01-29,294.33,295.6,289.22,292.29,13456393,-6.5268819,-0.4414387,-6.0854432
2026-01-30,292.1,292.95,284.7,286.93,12022204,-8.9392549,-2.1410019,-6.798253
2026-02-02,286.02,290.4,282.28,285.59,8664194,-10.8343135,-3.8796642,-6.9546492
2026-02-03,284.7,288.09,278.6,284.18,10809132,-12.3080566,-5.5653427,-6.7427139
2026-02-04,282.01,284.5,274.05,275.92,12944132,-13.9813533,-7.2485448,-6.7328085
2026-02-05,274.29,276.89,266.29,268.55,13035324,-15.7209294,-8.9430217,-6.7779076
2026-02-06,267.06,277.81,266.4,276.65,9572782,-16.2585353,-10.4061245,-5.8524108
2026-02-09,274.15,280.18,273.32,275.7,10371567,-16.5702376,-11.6389471,-4.9312905
2026-02-10,277.52,279.49,272.65,273.22,7284704,-16.8234489,-12.6758474,-4.1476014
2026-02-11,272.44,279.69,269.8,278.91,6333068,-16.3762105,-13.41592,-2.9602904
2026-02-12,278.16,286.31,275.81,284.37,12336891,-15.403631,-13.8134622,-1.5901687
2026-02-13,285.63,293.46,284.51,293.19,10281936,-13.7625088,-13.8032715,0.0407628
2026-02-17,294.0,294.23,288.34,289.09,6091749,-12.6469571,-13.5720086,0.9250515
2026-02-18,290.0,290.13,286.29,288.2,6632041,-11.6998217,-13.1975713,1.4977496
2026-02-19,290.89,290.89,286.89,289.93,4931832,-10.686427,-12.6953424,2.0089154
2026-02-20,288.9,290.8,285.55,290.0,6974112,-9.7650901,-12.1092919,2.3442018
2026-02-23,288.55,291.77,281.67,282.34,7247495,-9.543016,-11.5960368,2.0530207
2026-02-24,282.2,282.4,271.8,273.95,9684486,-9.9295618,-11.2627418,1.33318
2026-02-25,277.29,284.74,276.87,284.2,11380563,-9.3015898,-10.8705114,1.5689215
2026-02-26,286.98,295.26,285.23,286.66,10210027,-8.5073487,-10.3978788,1.8905302
2026-02-27,284.7,294.13,283.85,293.27,9723340,-7.2608366,-9.7704704,2.5096338
2026-03-02,288.16,295.31,287.5,294.93,8141440,-6.0690584,-9.030188,2.9611296
2026-03-03,288.99,293.74,284.36,289.21,7051120,-5.5224623,-8.3286429,2.8061806
2026-03-04,289.01,294.34,287.68,291.96,7796033,-4.8119102,-7.6252963,2.8133861
2026-03-05,290.05,291.39,286.74,288.77,5407721,-4.4548462,-6.9912063,2.5363601
2026-03-06,287.34,291.32,283.05,286.48,6816942,-4.3070058,-6.4543662,2.1473604
2026-03-09,282.0,285.2,278.66,285.17,10348846,-4.2465952,-6.012812,1.7662168
2026-03-10,287.38,287.58,278.9,282.34,6075603,-4.3766256,-5.6855747,1.3089491
2026-03-11,282.38,286.22,280.6,285.25,6878812,-4.1964885,-5.3877575,1.191269
2026-03-12,284.77,287.56,276.29,277.05,10512299,-4.6616633,-5.2425386,0.5808754
2026-03-13,278.06,282.88,277.81,282.09,4737558,-4.5709408,-5.1082191,0.5372783
2026-03-16,283.98,287.4,281.04,285.49,4853972,-4.1765463,-4.9218845,0.7453382
2026-03-17,287.8,288.99,284.84,287.57,5752046,-3.6540259,-4.6683128,1.0142869
2026-03-18,285.2,288.4,283.07,284.33,4544057,-3.4614641,-4.4269431,0.965479
2026-03-19,284.0,287.54,280.07,280.44,5542062,-3.581463,-4.2578471,0.676384
2026-03-20,278.99,283.1,275.0,275.59,38893036,-4.0215595,-4.2105895,0.18903
2026-03-23,279.14,280.74,269.09,269.54,10424151,-4.8031558,-4.3291028,-0.474053
2026-03-24,268.87,273.38,267.59,272.28,5911688,-5.1422052,-4.4917233,-0.6504819
2026-03-25,275.0,276.08,267.11,270.55,8121164,-5.4872473,-4.6908281,-0.7964192
2026-03-26,269.99,274.64,267.18,268.05,6218751,-5.8944769,-4.9315578,-0.9629191
2026-03-27,267.5,267.67,255.96,259.02,10735259,-6.8666998,-5.3185862,-1.5481135
