date,open,high,low,close,volume,fast_line,signal_line,macd_histogram
2025-09-30,762.93,774.85,759.86,772.54,960094,17.567732,10.1834906,7.3842414
2025-10-01,770.3,776.14,762.93,765.08,773267,18.6064724,11.868087,6.7383854
2025-10-02,758.16,764.35,753.34,758.7,664983,18.6993149,13.2343326,5.4649823
2025-10-03,758.0,762.16,730.04,738.06,1092969,16.9124614,13.9699583,2.942503
2025-10-06,736.93,743.7,732.76,741.29,724535,15.5774341,14.2914535,1.2859807
2025-10-07,738.46,750.74,733.18,750.13,653457,15.0591372,14.4449902,0.614147
2025-10-08,752.28,756.36,744.0,755.75,483271,14.9297691,14.541946,0.3878231
2025-10-09,754.91,759.32,747.6,757.96,423308,14.8345688,14.6004706,0.2340982
2025-10-10,758.97,769.44,757.94,763.55,556857,15.0368527,14.687747,0.3491057
2025-10-13,752.47,775.7,752.47,769.49,535010,15.4978232,14.8497622,0.648061
2025-10-14,773.0,783.89,762.25,781.9,666680,16.6723406,15.2142779,1.4580627
2025-10-15,778.48,792.34,776.0,791.93,574410,18.2026623,15.8119548,2.3907075
2025-10-16,789.23,793.96,774.45,775.44,688777,17.878753,16.2253144,1.6534385
2025-10-17,781.27,793.11,774.04,786.0,621056,18.2636245,16.6329764,1.6306481
2025-10-20,787.46,793.54,780.31,787.82,413685,18.5022148,17.0068241,1.4953907
2025-10-21,787.82,788.92,780.9,787.29,586274,18.4360138,17.292662,1.1433518
2025-10-22,792.64,797.27,781.86,795.62,460413,18.8385514,17.6018399,1.2367115
2025-10-23,796.84,799.5,787.01,792.97,454849,18.7278494,17.8270418,0.9008076
2025-10-24,794.4,807.75,791.63,801.67,476444,19.1217115,18.0859757,1.0357357
2025-10-27,801.35,811.86,799.17,811.44,451593,19.9917548,18.4671316,1.5246232
2025-10-28,811.44,812.69,800.54,804.59,453106,19.8991477,18.7535348,1.1456129
2025-10-29,803.88,811.62,801.74,807.63,512329,19.8423284,18.9712935,0.8710349
2025-10-30,825.02,846.32,821.7,825.53,919321,20.9996088,19.3769566,1.6226522
2025-10-31,820.09,830.92,808.22,811.34,933216,20.5350323,19.6085717,0.9264606
2025-11-03,813.48,821.29,805.95,820.29,650791,20.6509905,19.8170555,0.8339351
2025-11-04,817.82,846.43,811.91,841.67,952152,22.2120291,20.2960502,1.9159789
2025-11-05,841.67,863.32,836.26,844.26,1217494,23.3885462,20.9145494,2.4739968
2025-11-06,832.35,860.0,793.31,858.61,1097428,25.1885121,21.7693419,3.4191701
2025-11-07,861.63,867.63,846.43,851.99,619387,25.783602,22.572194,3.2114081
2025-11-10,842.91,861.98,842.04,859.37,571780,26.5447283,23.3667008,3.1780275
2025-11-11,860.22,861.55,852.52,856.44,388908,26.6048161,24.0143239,2.5904922
2025-11-12,854.1,854.1,838.99,840.75,1157437,25.0970807,24.2308752,0.8662054
2025-11-13,837.02,849.74,836.95,846.24,712785,24.0677486,24.1982499,-0.1305013
2025-11-14,849.7,855.0,841.35,842.09,758189,22.6559614,23.8897922,-1.2338308
2025-11-17,846.66,855.58,843.02,855.23,768264,22.3398778,23.5798093,-1.2399315
2025-11-18,859.27,863.47,842.33,860.75,927214,22.2779904,23.3194455,-1.0414552
2025-11-19,859.33,867.38,849.61,852.47,816008,21.31511,22.9185784,-1.6034684
2025-11-20,857.42,861.39,845.48,849.46,612404,20.0776954,22.3504018,-2.2727064
2025-11-21,851.34,869.74,848.5,866.03,754566,20.2012287,21.9205672,-1.7193385
2025-11-24,867.76,873.45,860.53,870.21,946111,20.4012479,21.6167033,-1.2154554
2025-11-25,875.0,891.6,873.64,889.28,829208,21.8467188,21.6627064,0.1840124
2025-11-26,892.54,895.58,883.71,883.71,617072,22.2859143,21.787348,0.4985663
2025-11-28,882.27,888.34,880.44,881.12,410520,22.1694332,21.863765,0.3056681
2025-12-01,875.75,883.3,855.59,856.89,832087,19.8926524,21.4695425,-1.5768901
2025-12-02,851.66,854.32,825.08,829.7,1331201,15.71315,20.318264,-4.605114
2025-12-03,835.39,835.39,802.72,805.37,1486054,10.3186892,18.3183491,-7.9996598
2025-12-04,805.4,814.69,803.0,814.18,880965,6.6774599,15.9901712,-9.3127113
2025-12-05,813.62,818.92,806.29,808.62,597998,3.3050158,13.4531402,-10.1481243
2025-12-08,805.16,807.34,789.96,797.93,988992,-0.22764,10.7169841,-10.9446242
2025-12-09,807.1,807.14,794.82,795.01,623340,-3.2257306,7.9284412,-11.1541718
2025-12-10,798.15,815.91,793.92,813.1,1192600,-4.0948246,5.523788,-9.6186126
2025-12-11,812.62,819.53,806.99,815.54,732556,-4.5344302,3.5121444,-8.0465745
2025-12-12,818.46,826.0,812.0,813.8,1010302,-4.9659795,1.8165196,-6.7824991
2025-12-15,816.07,824.81,813.0,823.01,692106,-4.5127947,0.5506567,-5.0634514
2025-12-16,823.0,824.95,804.17,809.96,641565,-5.1473332,-0.5889412,-4.5583919
2025-12-17,811.47,812.98,801.21,806.52,722032,-5.8602356,-1.6432001,-4.2170355
2025-12-18,810.97,819.39,807.75,810.56,671557,-6.0297149,-2.5205031,-3.5092118
2025-12-19,813.48,825.61,811.76,820.25,1427126,-5.3207916,-3.0805608,-2.2402308
2025-12-22,819.0,823.52,813.67,818.4,490610,-4.85231,-3.4349106,-1.4173993
2025-12-23,814.38,825.88,813.0,825.73,388498,-3.8452396,-3.5169764,-0.3282632
2025-12-24,826.45,830.65,826.32,826.43,163459,-2.9565635,-3.4048938,0.4483303
2025-12-26,826.82,830.0,823.34,828.26,179926,-2.0806314,-3.1400413,1.05941
2025-12-29,829.87,833.72,826.68,830.42,379508,-1.1983412,-2.7517013,1.5533601
2025-12-30,830.42,832.88,826.86,827.33,324377,-0.7399276,-2.3493466,1.609419
2025-12-31,827.9,829.25,819.92,820.29,430239,-0.9339349,-2.0662642,1.1323294
2026-01-02,818.0,826.2,810.48,823.44,414966,-0.8240097,-1.8178133,0.9938036
2026-01-05,816.18,825.96,794.59,824.92,786915,-0.6104329,-1.5763372,0.9659044
2026-01-06,824.2,834.44,820.02,826.51,515146,-0.3093065,-1.3229311,1.0136246
2026-01-07,826.9,844.69,821.3,823.95,611252,-0.2740729,-1.1131594,0.8390865
2026-01-08,824.78,838.98,806.1,814.63,686533,-0.9868207,-1.0878917,0.101071
2026-01-09,816.98,824.7,814.77,816.06,583539,-1.4199215,-1.1542977,-0.2656238
2026-01-12,817.0,831.32,815.43,825.62,495561,-0.9804429,-1.1195267,0.1390838
2026-01-13,826.41,836.6,820.03,823.98,487019,-0.7557752,-1.0467764,0.2910012
2026-01-14,822.79,838.46,820.13,834.16,492918,0.2409392,-0.7892333,1.0301725
2026-01-15,832.38,844.26,828.08,844.13,619691,1.8144226,-0.2685021,2.0829247
2026-01-16,842.02,847.9,837.64,840.46,603227,2.7337681,0.3319519,2.4018161
2026-01-20,838.42,847.89,820.63,821.84,705172,1.9375428,0.6530701,1.2844727
2026-01-21,819.41,829.07,807.0,823.25,665379,1.4041179,0.8032797,0.6008383
2026-01-22,823.83,826.68,814.99,817.05,583713,0.4756042,0.7377446,-0.2621403
2026-01-23,815.25,822.36,810.67,820.23,409416,-0.0036085,0.589474,-0.5930825
2026-01-26,822.68,831.38,822.0,826.62,567786,0.1307246,0.4977241,-0.3669995
2026-01-27,818.85,843.06,818.85,834.18,576622,0.8375585,0.565691,0.2718675
2026-01-28,829.36,834.07,815.0,826.62,541050,0.778724,0.6082976,0.1704264
2026-01-29,830.0,849.05,820.85,822.3,677775,0.3791389,0.5624658,-0.1833269
2026-01-30,819.43,833.84,818.7,831.21,699094,0.7725222,0.6044771,0.1680451
2026-02-02,836.09,847.21,830.0,846.51,600740,2.2924376,0.9420692,1.3503684
2026-02-03,842.26,855.99,841.04,851.12,799599,3.8248792,1.5186312,2.306248
2026-02-04,845.0,851.11,817.17,822.0,1709141,2.6589587,1.7466967,0.912262
2026-02-05,862.0,971.93,862.0,957.8,2245153,12.5482352,3.9070044,8.6412308
2026-02-06,955.0,971.93,935.65,948.68,1190648,19.4257226,7.010748,12.4149746
2026-02-09,950.0,967.11,939.53,962.32,785364,25.6807829,10.744755,14.9360279
2026-02-10,965.0,966.05,931.42,935.21,869617,28.1261915,14.2210423,13.9051492
2026-02-11,933.39,953.56,930.34,953.19,833374,31.1558856,17.608011,13.5478746
2026-02-12,953.32,968.61,894.59,916.0,1548113,30.207801,20.127969,10.0798321
2026-02-13,917.41,938.03,915.08,934.75,873997,30.6164778,22.2256707,8.3908071
2026-02-17,942.2,950.0,935.66,946.47,551598,31.5226892,24.0850744,7.4376148
2026-02-18,947.43,950.42,935.0,946.97,522466,31.913337,25.6507269,6.2626101
2026-02-19,948.32,950.76,932.14,937.14,651238,31.0715558,26.7348927,4.3366631
2026-02-20,937.14,949.91,931.0,947.48,821961,30.8827921,27.5644726,3.3183195
2026-02-23,945.0,963.0,943.68,949.25,545250,30.5241563,28.1564093,2.3677469
2026-02-24,952.71,959.42,943.69,957.36,495067,30.5422717,28.6335818,1.9086899
2026-02-25,959.85,965.46,953.0,963.24,657560,30.6774644,29.0423583,1.6351061
2026-02-26,968.2,977.27,961.0,974.45,599963,31.328029,29.4994925,1.8285365
2026-02-27,977.28,987.37,974.0,987.37,1059688,32.5113712,30.1018682,2.409503
2026-03-02,990.0,995.07,979.8,990.95,523060,33.3535753,30.7522096,2.6013657
2026-03-03,989.05,999.0,973.0,995.69,571756,34.0114437,31.4040564,2.6073873
2026-03-04,991.29,992.65,977.32,978.71,550883,32.784743,31.6801938,1.1045493
2026-03-05,948.1,948.38,920.04,931.35,1479611,27.6720317,30.8785614,-3.2065296
2026-03-06,927.84,928.43,909.77,919.26,921523,22.386551,29.1801593,-6.7936083
2026-03-09,920.11,942.17,913.09,942.16,765801,19.817168,27.307561,-7.490393
2026-03-10,944.23,945.0,925.09,928.69,645638,16.5037522,25.1467993,-8.6430471
2026-03-11,921.15,940.43,917.96,934.29,478185,14.1664178,22.950723,-8.7843052
2026-03-12,931.26,949.86,928.0,944.36,522988,12.977037,20.9559858,-7.9789487
2026-03-13,950.35,959.95,937.34,940.91,543267,11.6220859,19.0892058,-7.4671199
2026-03-16,947.34,953.68,936.06,943.25,612402,10.6147357,17.3943118,-6.779576
2026-03-17,942.91,948.63,923.94,941.89,755754,9.5960456,15.8346586,-6.2386129
2026-03-18,938.94,944.42,916.61,920.35,767412,6.9702793,14.0617827,-7.0915034
